date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202052,BS,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,NA,NA
202053,BS,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202101,BS,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202102,BS,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202103,BS,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,-0,-0
202104,BS,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,-0,-0
202105,BS,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202106,BS,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,-0,-0
202107,BS,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,-0,-0
202108,BS,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,-0,-0
202109,BS,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202110,BS,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202111,BS,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202112,BS,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202113,BS,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202114,BS,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202115,BS,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202116,BS,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202117,BS,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202118,BS,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202119,BS,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202120,BS,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,-0,-0
202121,BS,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202122,BS,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202123,BS,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,-0,-0
202052,FL,male,0,sex,19215,0,0,0,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,NA,NA
202053,FL,male,0,sex,19215,0,0,0,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,NA,NA
202101,FL,male,5,sex,19215,5,0.03,0.03,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.833,83.3
202102,FL,male,3,sex,19215,8,0.02,0.04,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.6,60
202103,FL,male,94,sex,19215,102,0.49,0.53,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.283,28.299999999999997
202104,FL,male,138,sex,19215,240,0.72,1.25,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.277,27.700000000000003
202105,FL,male,-3,sex,19215,237,-0.02,1.23,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.6,60
202106,FL,male,-93,sex,19215,144,-0.48,0.75,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.289,28.9
202107,FL,male,201,sex,19215,345,1.05,1.8,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.496,49.6
202108,FL,male,81,sex,19215,426,0.42,2.22,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,1.929,192.9
202109,FL,male,240,sex,19215,666,1.25,3.47,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.455,45.5
202110,FL,male,308,sex,19215,974,1.6,5.07,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.475,47.5
202111,FL,male,-218,sex,19215,756,-1.13,3.93,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.455,45.5
202112,FL,male,165,sex,19215,921,0.86,4.79,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.506,50.6
202113,FL,male,0,sex,19215,921,0,4.79,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,-0,-0
202114,FL,male,-192,sex,19215,729,-1,3.79,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.505,50.5
202115,FL,male,717,sex,19215,1446,3.73,7.53,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.536,53.6
202116,FL,male,658,sex,19215,2104,3.42,10.95,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.57,56.99999999999999
202117,FL,male,314,sex,19215,2418,1.63,12.58,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.537,53.7
202118,FL,male,411,sex,19215,2829,2.14,14.72,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.476,47.599999999999994
202119,FL,male,-414,sex,19215,2415,-2.15,12.57,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.538,53.800000000000004
202120,FL,male,-553,sex,19215,1862,-2.88,9.69,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.558,55.800000000000004
202121,FL,male,18,sex,19215,1880,0.09,9.78,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.207,20.7
202122,FL,male,347,sex,19215,2227,1.81,11.59,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.579,57.9
202123,FL,male,830,sex,19215,3057,4.32,15.91,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.516,51.6
202052,FL,female,0,sex,19532,0,0,0,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,NA,NA
202053,FL,female,0,sex,19532,0,0,0,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,NA,NA
202101,FL,female,1,sex,19532,1,0.01,0.01,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.167,16.7
202102,FL,female,2,sex,19532,3,0.01,0.02,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.4,40
202103,FL,female,238,sex,19532,241,1.22,1.23,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.717,71.7
202104,FL,female,360,sex,19532,601,1.84,3.08,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.723,72.3
202105,FL,female,-2,sex,19532,599,-0.01,3.07,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.4,40
202106,FL,female,-229,sex,19532,370,-1.17,1.89,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.711,71.1
202107,FL,female,204,sex,19532,574,1.04,2.94,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.504,50.4
202108,FL,female,-39,sex,19532,535,-0.2,2.74,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,-0.929,-92.9
202109,FL,female,287,sex,19532,822,1.47,4.21,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.545,54.50000000000001
202110,FL,female,341,sex,19532,1163,1.75,5.95,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.525,52.5
202111,FL,female,-261,sex,19532,902,-1.34,4.62,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.545,54.50000000000001
202112,FL,female,161,sex,19532,1063,0.82,5.44,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.494,49.4
202113,FL,female,-50,sex,19532,1013,-0.26,5.19,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,1,100
202114,FL,female,-188,sex,19532,825,-0.96,4.22,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.495,49.5
202115,FL,female,621,sex,19532,1446,3.18,7.4,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.464,46.400000000000006
202116,FL,female,497,sex,19532,1943,2.54,9.95,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.43,43
202117,FL,female,271,sex,19532,2214,1.39,11.34,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.463,46.300000000000004
202118,FL,female,452,sex,19532,2666,2.31,13.65,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.524,52.400000000000006
202119,FL,female,-356,sex,19532,2310,-1.82,11.83,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.462,46.2
202120,FL,female,-438,sex,19532,1872,-2.24,9.58,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.442,44.2
202121,FL,female,69,sex,19532,1941,0.35,9.94,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.793,79.3
202122,FL,female,252,sex,19532,2193,1.29,11.23,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.421,42.1
202123,FL,female,778,sex,19532,2971,3.98,15.21,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.484,48.4
202052,FL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,NA,NA
202053,FL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,NA,NA
202101,FL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202102,FL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202103,FL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202104,FL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202105,FL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,-0,-0
202106,FL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,-0,-0
202107,FL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202108,FL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202109,FL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202110,FL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202111,FL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,-0,-0
202112,FL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202113,FL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,-0,-0
202114,FL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,-0,-0
202115,FL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202116,FL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202117,FL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202118,FL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202119,FL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,-0,-0
202120,FL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,-0,-0
202121,FL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202122,FL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202123,FL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202052,FR,male,0,sex,161153,0,0,0,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,NA,NA
202053,FR,male,210,sex,161153,210,0.13,0.13,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.289,28.9
202101,FR,male,136,sex,161153,346,0.08,0.21,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.257,25.7
202102,FR,male,420,sex,161153,766,0.26,0.48,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.321,32.1
202103,FR,male,1453,sex,161153,2219,0.9,1.38,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.436,43.6
202104,FR,male,1100,sex,161153,3319,0.68,2.06,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.453,45.300000000000004
202105,FR,male,1340,sex,161153,4659,0.83,2.89,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.643,64.3
202106,FR,male,1300,sex,161153,5959,0.81,3.7,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.585,58.5
202107,FR,male,414,sex,161153,6373,0.26,3.95,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.713,71.3
202108,FR,male,250,sex,161153,6623,0.16,4.11,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.622,62.2
202109,FR,male,417,sex,161153,7040,0.26,4.37,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.495,49.5
202110,FR,male,605,sex,161153,7645,0.38,4.74,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.46,46
202111,FR,male,-153,sex,161153,7492,-0.09,4.65,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.342,34.2
202112,FR,male,-1979,sex,161153,5513,-1.23,3.42,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.508,50.8
202113,FR,male,301,sex,161153,5814,0.19,3.61,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.445,44.5
202114,FR,male,200,sex,161153,6014,0.12,3.73,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.797,79.7
202115,FR,male,1878,sex,161153,7892,1.17,4.9,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.462,46.2
202116,FR,male,2108,sex,161153,10000,1.31,6.21,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.425,42.5
202117,FR,male,2172,sex,161153,12172,1.35,7.55,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.389,38.9
202118,FR,male,2678,sex,161153,14850,1.66,9.21,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.491,49.1
202119,FR,male,2737,sex,161153,17587,1.7,10.91,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.544,54.400000000000006
202120,FR,male,2919,sex,161153,20506,1.81,12.72,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.564,56.39999999999999
202121,FR,male,2067,sex,161153,22573,1.28,14.01,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.79,79
202122,FR,male,4344,sex,161153,26917,2.7,16.7,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.569,56.89999999999999
202123,FR,male,3087,sex,161153,30004,1.92,18.62,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.568,56.8
202052,FR,female,0,sex,160630,0,0,0,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,NA,NA
202053,FR,female,516,sex,160630,516,0.32,0.32,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.711,71.1
202101,FR,female,394,sex,160630,910,0.25,0.57,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.743,74.3
202102,FR,female,887,sex,160630,1797,0.55,1.12,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.679,67.9
202103,FR,female,1881,sex,160630,3678,1.17,2.29,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.564,56.39999999999999
202104,FR,female,1328,sex,160630,5006,0.83,3.12,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.547,54.7
202105,FR,female,745,sex,160630,5751,0.46,3.58,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.357,35.699999999999996
202106,FR,female,924,sex,160630,6675,0.58,4.16,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.415,41.5
202107,FR,female,167,sex,160630,6842,0.1,4.26,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.287,28.7
202108,FR,female,152,sex,160630,6994,0.09,4.35,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.378,37.8
202109,FR,female,426,sex,160630,7420,0.27,4.62,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.505,50.5
202110,FR,female,711,sex,160630,8131,0.44,5.06,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.54,54
202111,FR,female,-295,sex,160630,7836,-0.18,4.88,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.658,65.8
202112,FR,female,-1920,sex,160630,5916,-1.2,3.68,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.492,49.2
202113,FR,female,376,sex,160630,6292,0.23,3.92,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.555,55.50000000000001
202114,FR,female,51,sex,160630,6343,0.03,3.95,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.203,20.3
202115,FR,female,2190,sex,160630,8533,1.36,5.31,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.538,53.800000000000004
202116,FR,female,2857,sex,160630,11390,1.78,7.09,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.575,57.49999999999999
202117,FR,female,3412,sex,160630,14802,2.12,9.21,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.611,61.1
202118,FR,female,2771,sex,160630,17573,1.73,10.94,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.508,50.8
202119,FR,female,2293,sex,160630,19866,1.43,12.37,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.456,45.6
202120,FR,female,2261,sex,160630,22127,1.41,13.78,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.436,43.6
202121,FR,female,550,sex,160630,22677,0.34,14.12,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.21,21
202122,FR,female,3285,sex,160630,25962,2.05,16.16,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.431,43.1
202123,FR,female,2350,sex,160630,28312,1.46,17.63,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.432,43.2
202052,FR,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,NA,NA
202053,FR,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202101,FR,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202102,FR,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202103,FR,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202104,FR,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202105,FR,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202106,FR,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202107,FR,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202108,FR,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202109,FR,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202110,FR,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202111,FR,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,-0,-0
202112,FR,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,-0,-0
202113,FR,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202114,FR,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202115,FR,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202116,FR,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202117,FR,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202118,FR,unknown,1,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202119,FR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202120,FR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202121,FR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202122,FR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202123,FR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0,0
202052,GE,male,0,sex,244184,0,0,0,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,NA,NA
202053,GE,male,26,sex,244184,26,0.01,0.01,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.456,45.6
202101,GE,male,1244,sex,244184,1270,0.51,0.52,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.484,48.4
202102,GE,male,1991,sex,244184,3261,0.82,1.34,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.441,44.1
202103,GE,male,2048,sex,244184,5309,0.84,2.17,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.434,43.4
202104,GE,male,2673,sex,244184,7982,1.09,3.27,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.468,46.800000000000004
202105,GE,male,135,sex,244184,8117,0.06,3.32,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.336,33.6
202106,GE,male,-291,sex,244184,7826,-0.12,3.2,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,1.753,175.29999999999998
202107,GE,male,-513,sex,244184,7313,-0.21,2.99,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.576,57.599999999999994
202108,GE,male,-868,sex,244184,6445,-0.36,2.64,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.805,80.5
202109,GE,male,2112,sex,244184,8557,0.86,3.5,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.438,43.8
202110,GE,male,843,sex,244184,9400,0.35,3.85,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.6,60
202111,GE,male,1373,sex,244184,10773,0.56,4.41,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.606,60.6
202112,GE,male,2022,sex,244184,12795,0.83,5.24,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.491,49.1
202113,GE,male,139,sex,244184,12934,0.06,5.3,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.202,20.200000000000003
202114,GE,male,522,sex,244184,13456,0.21,5.51,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.245,24.5
202115,GE,male,1701,sex,244184,15157,0.7,6.21,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.334,33.4
202116,GE,male,4839,sex,244184,19996,1.98,8.19,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.488,48.8
202117,GE,male,4985,sex,244184,24981,2.04,10.23,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.502,50.2
202118,GE,male,5467,sex,244184,30448,2.24,12.47,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.546,54.6
202119,GE,male,6034,sex,244184,36482,2.47,14.94,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.555,55.50000000000001
202120,GE,male,-269,sex,244184,36213,-0.11,14.83,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.221,22.1
202121,GE,male,1649,sex,244184,37862,0.68,15.51,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.481,48.1
202122,GE,male,2217,sex,244184,40079,0.91,16.41,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.477,47.699999999999996
202123,GE,male,-179,sex,244184,39900,-0.07,16.34,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,1.201,120.10000000000001
202052,GE,female,0,sex,259944,0,0,0,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,NA,NA
202053,GE,female,31,sex,259944,31,0.01,0.01,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.544,54.400000000000006
202101,GE,female,1324,sex,259944,1355,0.51,0.52,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.516,51.6
202102,GE,female,2525,sex,259944,3880,0.97,1.49,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.559,55.900000000000006
202103,GE,female,2675,sex,259944,6555,1.03,2.52,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.566,56.599999999999994
202104,GE,female,3040,sex,259944,9595,1.17,3.69,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.532,53.2
202105,GE,female,267,sex,259944,9862,0.1,3.79,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,0.664,66.4
202106,GE,female,125,sex,259944,9987,0.05,3.84,COVID19PartiallyVaccPersons,2021-06-18_09-35-00,detailed,-0.753,-75.3
