"geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_phase3","timeframe_28d","timeframe_14d"
"TG",202052,47,492,1,100,279547,16.81,176,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"TG",202053,53,545,1,100,279547,18.96,194.96,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"TG",202101,34,579,1,100,279547,12.16,207.12,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"TG",202102,23,602,1,100,279547,8.23,215.35,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"TG",202103,9,611,1,100,279547,3.22,218.57,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"TG",202104,16,627,1,100,279547,5.72,224.29,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"TG",202105,6,633,1,100,279547,2.15,226.44,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"TG",202106,6,639,1,100,279547,2.15,228.58,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"TG",202107,13,652,1,100,279547,4.65,233.23,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-07",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"TG",202108,6,658,1,100,279547,2.15,235.38,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"TG",202109,6,664,1,100,279547,2.15,237.53,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"TG",202110,12,676,1,100,279547,4.29,241.82,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"TG",202111,11,687,1,100,279547,3.93,245.75,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"TG",202112,17,704,1,100,279547,6.08,251.84,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-12",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"TG",202113,14,718,1,100,279547,5.01,256.84,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-13",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"TG",202114,19,737,1,100,279547,6.8,263.64,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-14",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"TG",202115,13,750,1,100,279547,4.65,268.29,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-15",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"TG",202116,17,767,1,100,279547,6.08,274.37,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-16",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"TG",202117,0,767,NA,NA,279547,0,274.37,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-17",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TI",202009,8,8,1,100,351491,2.28,2.28,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"TI",202010,19,27,1,100,351491,5.41,7.68,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"TI",202011,88,115,1,100,351491,25.04,32.72,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"TI",202012,191,306,1,100,351491,54.34,87.06,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"TI",202013,247,553,1,100,351491,70.27,157.33,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"TI",202014,96,649,1,100,351491,27.31,184.64,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"TI",202015,42,691,1,100,351491,11.95,196.59,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"TI",202016,46,737,1,100,351491,13.09,209.68,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"TI",202017,13,750,1,100,351491,3.7,213.38,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"TI",202018,8,758,1,100,351491,2.28,215.65,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"TI",202019,6,764,1,100,351491,1.71,217.36,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"TI",202020,4,768,1,100,351491,1.14,218.5,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"TI",202021,1,769,1,100,351491,0.28,218.78,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"TI",202022,0,769,NA,NA,351491,0,218.78,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"TI",202023,1,770,1,100,351491,0.28,219.07,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"TI",202024,0,770,NA,NA,351491,0,219.07,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"TI",202025,0,770,NA,NA,351491,0,219.07,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"TI",202026,0,770,NA,NA,351491,0,219.07,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"TI",202027,1,771,1,100,351491,0.28,219.35,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"TI",202028,4,775,1,100,351491,1.14,220.49,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"TI",202029,1,776,1,100,351491,0.28,220.77,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"TI",202030,1,777,1,100,351491,0.28,221.06,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"TI",202031,2,779,1,100,351491,0.57,221.63,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"TI",202032,1,780,1,100,351491,0.28,221.91,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"TI",202033,1,781,1,100,351491,0.28,222.2,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"TI",202034,2,783,1,100,351491,0.57,222.77,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"TI",202035,2,785,1,100,351491,0.57,223.33,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"TI",202036,0,785,NA,NA,351491,0,223.33,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"TI",202037,1,786,1,100,351491,0.28,223.62,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"TI",202038,0,786,NA,NA,351491,0,223.62,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"TI",202039,5,791,1,100,351491,1.42,225.04,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"TI",202040,5,796,1,100,351491,1.42,226.46,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"TI",202041,8,804,1,100,351491,2.28,228.74,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"TI",202042,23,827,1,100,351491,6.54,235.28,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"TI",202043,80,907,1,100,351491,22.76,258.04,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"TI",202044,150,1057,1,100,351491,42.68,300.72,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"TI",202045,177,1234,1,100,351491,50.36,351.08,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"TI",202046,175,1409,1,100,351491,49.79,400.86,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"TI",202047,167,1576,1,100,351491,47.51,448.38,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"TI",202048,141,1717,1,100,351491,40.11,488.49,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"TI",202049,128,1845,1,100,351491,36.42,524.91,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"TI",202050,154,1999,1,100,351491,43.81,568.72,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"TI",202051,128,2127,1,100,351491,36.42,605.14,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"TI",202052,163,2290,1,100,351491,46.37,651.51,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"TI",202053,149,2439,1,100,351491,42.39,693.9,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"TI",202101,124,2563,1,100,351491,35.28,729.18,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"TI",202102,55,2618,1,100,351491,15.65,744.83,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"TI",202103,54,2672,1,100,351491,15.36,760.19,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"TI",202104,32,2704,1,100,351491,9.1,769.29,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"TI",202105,24,2728,1,100,351491,6.83,776.12,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"TI",202106,20,2748,1,100,351491,5.69,781.81,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"TI",202107,17,2765,1,100,351491,4.84,786.65,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-07",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"TI",202108,20,2785,1,100,351491,5.69,792.34,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"TI",202109,30,2815,1,100,351491,8.54,800.87,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"TI",202110,31,2846,1,100,351491,8.82,809.69,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"TI",202111,33,2879,1,100,351491,9.39,819.08,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"TI",202112,36,2915,1,100,351491,10.24,829.32,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-12",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"TI",202113,66,2981,1,100,351491,18.78,848.1,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-13",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"TI",202114,34,3015,1,100,351491,9.67,857.77,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-14",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"TI",202115,38,3053,1,100,351491,10.81,868.59,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-15",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"TI",202116,23,3076,1,100,351491,6.54,875.13,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-16",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"TI",202117,0,3076,NA,NA,351491,0,875.13,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-17",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"UR",202009,0,0,NA,NA,36703,0,0,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"UR",202010,0,0,NA,NA,36703,0,0,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"UR",202011,0,0,NA,NA,36703,0,0,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"UR",202012,3,3,1,100,36703,8.17,8.17,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"UR",202013,5,8,1,100,36703,13.62,21.8,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"UR",202014,3,11,1,100,36703,8.17,29.97,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"UR",202015,3,14,1,100,36703,8.17,38.14,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"UR",202016,0,14,NA,NA,36703,0,38.14,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"UR",202017,0,14,NA,NA,36703,0,38.14,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"UR",202018,0,14,NA,NA,36703,0,38.14,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"UR",202019,0,14,NA,NA,36703,0,38.14,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"UR",202020,0,14,NA,NA,36703,0,38.14,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"UR",202021,0,14,NA,NA,36703,0,38.14,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"UR",202022,0,14,NA,NA,36703,0,38.14,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"UR",202023,0,14,NA,NA,36703,0,38.14,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"UR",202024,0,14,NA,NA,36703,0,38.14,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"UR",202025,0,14,NA,NA,36703,0,38.14,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"UR",202026,0,14,NA,NA,36703,0,38.14,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"UR",202027,1,15,1,100,36703,2.72,40.87,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"UR",202028,0,15,NA,NA,36703,0,40.87,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"UR",202029,0,15,NA,NA,36703,0,40.87,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"UR",202030,1,16,1,100,36703,2.72,43.59,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"UR",202031,0,16,NA,NA,36703,0,43.59,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"UR",202032,0,16,NA,NA,36703,0,43.59,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"UR",202033,1,17,1,100,36703,2.72,46.32,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"UR",202034,0,17,NA,NA,36703,0,46.32,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"UR",202035,0,17,NA,NA,36703,0,46.32,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"UR",202036,0,17,NA,NA,36703,0,46.32,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"UR",202037,0,17,NA,NA,36703,0,46.32,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"UR",202038,0,17,NA,NA,36703,0,46.32,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"UR",202039,0,17,NA,NA,36703,0,46.32,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"UR",202040,0,17,NA,NA,36703,0,46.32,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"UR",202041,1,18,1,100,36703,2.72,49.04,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"UR",202042,1,19,1,100,36703,2.72,51.77,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"UR",202043,2,21,1,100,36703,5.45,57.22,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"UR",202044,5,26,1,100,36703,13.62,70.84,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"UR",202045,4,30,1,100,36703,10.9,81.74,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"UR",202046,3,33,1,100,36703,8.17,89.91,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"UR",202047,2,35,1,100,36703,5.45,95.36,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"UR",202048,6,41,1,100,36703,16.35,111.71,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"UR",202049,5,46,1,100,36703,13.62,125.33,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"UR",202050,7,53,1,100,36703,19.07,144.4,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"UR",202051,1,54,1,100,36703,2.72,147.13,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"UR",202052,5,59,1,100,36703,13.62,160.75,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"UR",202053,2,61,1,100,36703,5.45,166.2,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"UR",202101,5,66,1,100,36703,13.62,179.82,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"UR",202102,4,70,1,100,36703,10.9,190.72,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"UR",202103,0,70,NA,NA,36703,0,190.72,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"UR",202104,0,70,NA,NA,36703,0,190.72,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"UR",202105,2,72,1,100,36703,5.45,196.17,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"UR",202106,3,75,1,100,36703,8.17,204.34,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"UR",202107,0,75,NA,NA,36703,0,204.34,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-07",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"UR",202108,0,75,NA,NA,36703,0,204.34,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"UR",202109,0,75,NA,NA,36703,0,204.34,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"UR",202110,0,75,NA,NA,36703,0,204.34,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"UR",202111,3,78,1,100,36703,8.17,212.52,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"UR",202112,2,80,1,100,36703,5.45,217.97,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-12",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"UR",202113,6,86,1,100,36703,16.35,234.31,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-13",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"UR",202114,6,92,1,100,36703,16.35,250.66,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-14",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"UR",202115,10,102,1,100,36703,27.25,277.91,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-15",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"UR",202116,5,107,1,100,36703,13.62,291.53,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-16",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"UR",202117,1,108,1,100,36703,2.72,294.25,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2021-17",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"VD",202009,7,7,1,100,805098,0.87,0.87,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"VD",202010,20,27,1,100,805098,2.48,3.35,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"VD",202011,73,100,1,100,805098,9.07,12.42,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"VD",202012,142,242,1,100,805098,17.64,30.06,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"VD",202013,146,388,1,100,805098,18.13,48.19,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"VD",202014,96,484,1,100,805098,11.92,60.12,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"VD",202015,52,536,1,100,805098,6.46,66.58,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"VD",202016,21,557,1,100,805098,2.61,69.18,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"VD",202017,6,563,1,100,805098,0.75,69.93,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"VD",202018,8,571,1,100,805098,0.99,70.92,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"VD",202019,3,574,1,100,805098,0.37,71.3,"COVID19Hosp","","2021-04-27_07-53-27","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
