"datum","entries","entries_pos","entries_neg","sumTotal","timeframe_7d","sumTotal_last7d","timeframe_14d","sumTotal_last14d","timeframe_28d","sumTotal_last28d","timeframe_phase2","sumTotal_Phase2","timeframe_phase2b","sumTotal_Phase2b","sum7d","sum14d","mean7d","mean14d","pos_anteil","pos_anteil_mean7d","timeframe_all","anteil_pos_all","anteil_pos_14","anteil_pos_28","anteil_pos_phase2","anteil_pos_phase2b","pop","inz_entries","inzmean7d","inzmean14d","inzsumTotal","inzsumTotal_last7d","inzsumTotal_last14d","inzsumTotal_last28d","inzsumTotal_Phase2","inzsumTotal_Phase2b","inzsum7d","inzsum14d","entries_diff_last_age","entries_diff_last","type","version","datum_unit","nachweismethode","geoRegion"
2020-06-14,267,5,262,18005,FALSE,0,FALSE,0,FALSE,0,TRUE,7561,FALSE,0,7561,12514,1443.71,1353.93,1.9,0.6,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,17.35,93.79,87.96,1169.71,NA,NA,NA,491.21,NA,491.21,812.98,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-06-15,1320,6,1314,19325,FALSE,0,FALSE,0,FALSE,0,TRUE,8881,FALSE,0,7927,13601,1522,1400.93,0.5,0.6,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,85.75,98.88,91.01,1255.46,NA,NA,NA,576.96,NA,514.98,883.6,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-06-16,2304,6,2298,21629,FALSE,0,FALSE,0,FALSE,0,TRUE,11185,FALSE,0,9035,15177,1543.57,1506.64,0.3,0.63,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,149.68,100.28,97.88,1405.14,NA,NA,NA,726.64,NA,586.96,985.98,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-06-17,2426,6,2420,24055,FALSE,0,FALSE,0,FALSE,0,TRUE,13611,FALSE,0,10106,16512,1605,1560.43,0.2,0.6,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,157.61,104.27,101.37,1562.75,NA,NA,NA,884.25,NA,656.54,1072.71,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-06-18,1842,4,1838,25897,FALSE,0,FALSE,0,FALSE,0,TRUE,15453,FALSE,0,10654,17221,1627.71,1621.29,0.2,0.4,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,119.67,105.75,105.33,1682.42,NA,NA,NA,1003.91,NA,692.14,1118.77,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-06-19,1800,10,1790,27697,FALSE,0,FALSE,0,FALSE,0,TRUE,17253,FALSE,0,10805,18025,1669.43,1674.29,0.6,0.37,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,116.94,108.46,108.77,1799.35,NA,NA,NA,1120.85,NA,701.95,1171.01,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-06-20,1276,6,1270,28973,FALSE,0,FALSE,0,FALSE,0,TRUE,18529,FALSE,0,11235,18710,1722.57,1745.86,0.5,0.39,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,82.9,111.91,113.42,1882.25,NA,NA,NA,1203.75,NA,729.89,1215.51,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-06-21,426,2,424,29399,FALSE,0,FALSE,0,FALSE,0,TRUE,18955,FALSE,0,11394,18955,1677.14,1764.64,0.5,0.46,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,27.68,108.96,114.64,1909.93,NA,NA,NA,1231.42,NA,740.22,1231.42,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-06-22,1612,5,1607,31011,FALSE,0,FALSE,0,FALSE,0,TRUE,20567,FALSE,0,11686,19613,1720.57,1853.64,0.3,0.5,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,104.72,111.78,120.42,2014.65,NA,NA,NA,1336.15,NA,759.19,1274.17,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-06-23,2676,12,2664,33687,FALSE,0,FALSE,0,FALSE,0,TRUE,23243,FALSE,0,12058,21093,1805,1928.5,0.4,0.56,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,173.85,117.26,125.29,2188.5,NA,NA,NA,1510,NA,783.36,1370.32,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-06-24,2108,14,2094,35795,FALSE,0,FALSE,0,FALSE,0,TRUE,25351,FALSE,0,11740,21846,1886.71,1972.5,0.7,0.59,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,136.95,122.57,128.14,2325.45,NA,NA,NA,1646.94,NA,762.7,1419.24,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-06-25,2146,11,2135,37941,FALSE,0,FALSE,0,FALSE,0,TRUE,27497,FALSE,0,12044,22698,1901.57,2024.64,0.5,0.67,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,139.42,123.54,131.53,2464.86,NA,NA,NA,1786.36,NA,782.45,1474.59,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-06-26,2391,24,2367,40332,FALSE,0,FALSE,0,FALSE,0,TRUE,29888,FALSE,0,12635,23440,2037.86,2087.93,1,0.76,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,155.33,132.39,135.64,2620.19,NA,NA,NA,1941.69,NA,820.84,1522.79,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-06-27,1848,13,1835,42180,FALSE,0,FALSE,0,FALSE,0,TRUE,31736,FALSE,0,13207,24442,2134.43,2120.93,0.7,0.93,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,120.06,138.66,137.79,2740.25,NA,NA,NA,2061.75,NA,858,1587.89,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-06-28,530,6,524,42710,FALSE,0,FALSE,0,FALSE,0,TRUE,32266,FALSE,0,13311,24705,2267.86,2121.29,1.1,1.03,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,34.43,147.33,137.81,2774.68,NA,NA,NA,2096.18,NA,864.76,1604.98,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-06-29,2566,22,2544,45276,FALSE,0,FALSE,0,FALSE,0,TRUE,34832,FALSE,0,14265,25951,2328.71,2136.71,0.9,1.23,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,166.7,151.29,138.81,2941.38,NA,NA,NA,2262.88,NA,926.73,1685.92,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-06-30,3352,55,3297,48628,FALSE,0,FALSE,0,FALSE,0,TRUE,38184,FALSE,0,14941,26999,2370.86,2119.43,1.6,1.21,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,217.76,154.02,137.69,3159.15,NA,NA,NA,2480.65,NA,970.65,1754.01,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-07-01,3042,43,2999,51670,FALSE,0,FALSE,0,FALSE,0,TRUE,41226,FALSE,0,15875,27615,2355.14,2136.86,1.4,1.21,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,197.63,153,138.82,3356.78,NA,NA,NA,2678.27,NA,1031.33,1794.03,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-07-02,2572,49,2523,54242,FALSE,0,FALSE,0,FALSE,0,TRUE,43798,FALSE,0,16301,28345,2341,2137.71,1.9,1.39,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,167.09,152.08,138.88,3523.87,NA,NA,NA,2845.37,NA,1059.01,1841.45,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-07-03,2686,24,2662,56928,FALSE,0,FALSE,0,FALSE,0,TRUE,46484,FALSE,0,16596,29231,2235.57,2101.07,0.9,1.46,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,174.5,145.24,136.5,3698.36,NA,NA,NA,3019.86,NA,1078.17,1899.01,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-07-04,1738,13,1725,58666,FALSE,0,FALSE,0,FALSE,0,TRUE,48222,FALSE,0,16486,29693,2104.43,2064.86,0.7,1.44,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,112.91,136.72,134.14,3811.27,NA,NA,NA,3132.77,NA,1071.02,1929.03,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-07-05,431,10,421,59097,FALSE,0,FALSE,0,FALSE,0,TRUE,48653,FALSE,0,16387,29698,2005.86,2057.57,2.3,1.39,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,28,130.31,133.67,3839.27,NA,NA,NA,3160.77,NA,1064.59,1929.35,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-07-06,1828,25,1803,60925,FALSE,0,FALSE,0,FALSE,0,TRUE,50481,FALSE,0,15649,29914,1946.71,1965.79,1.4,1.26,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,118.76,126.47,127.71,3958.03,NA,NA,NA,3279.53,NA,1016.65,1943.38,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-07-07,2434,36,2398,63359,FALSE,0,FALSE,0,FALSE,0,TRUE,52915,FALSE,0,14731,29672,1831.29,1890.29,1.5,1.4,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,158.13,118.97,122.8,4116.16,NA,NA,NA,3437.66,NA,957.01,1927.66,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-07-08,2352,24,2328,65711,FALSE,0,FALSE,0,FALSE,0,TRUE,55267,FALSE,0,14041,29916,1774.57,1811.07,1,1.79,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,152.8,115.29,117.66,4268.96,NA,NA,NA,3590.46,NA,912.18,1943.51,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-07-09,2158,21,2137,67869,FALSE,0,FALSE,0,FALSE,0,TRUE,57425,FALSE,0,13627,29928,1774.14,1754.07,1,1.89,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,140.2,115.26,113.95,4409.15,NA,NA,NA,3730.65,NA,885.29,1944.29,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-07-10,1878,36,1842,69747,FALSE,0,FALSE,0,FALSE,0,TRUE,59303,FALSE,0,12819,29415,1696,1671.79,1.9,2,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,122.01,110.18,108.61,4531.16,NA,NA,NA,3852.66,NA,832.79,1910.96,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-07-11,1341,45,1296,71088,FALSE,0,FALSE,0,FALSE,0,TRUE,60644,FALSE,0,12422,28908,1676.14,1615,3.4,2.07,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,87.12,108.89,104.92,4618.28,NA,NA,NA,3939.78,NA,807,1878.03,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-07-12,428,13,415,71516,FALSE,0,FALSE,0,FALSE,0,TRUE,61072,FALSE,0,12419,28806,1616.29,1610.93,3,2.16,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,27.81,105,104.66,4646.08,NA,NA,NA,3967.58,NA,806.81,1871.4,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-07-13,1281,28,1253,72797,FALSE,0,FALSE,0,FALSE,0,TRUE,62353,FALSE,0,11872,27521,1561.43,1564.57,2.2,2.24,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,83.22,101.44,101.64,4729.3,NA,NA,NA,4050.8,NA,771.27,1787.92,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-07-14,2295,46,2249,75092,FALSE,0,FALSE,0,FALSE,0,TRUE,64648,FALSE,0,11733,26464,1512.29,1492.86,2,2.17,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,149.1,98.25,96.98,4878.4,NA,NA,NA,4199.9,NA,762.24,1719.25,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-07-15,1933,31,1902,77025,FALSE,0,FALSE,0,FALSE,0,TRUE,66581,FALSE,0,11314,25355,1455.43,1427.36,1.6,2.09,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,125.58,94.55,92.73,5003.98,NA,NA,NA,4325.48,NA,735.02,1647.2,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-07-16,1774,29,1745,78799,FALSE,0,FALSE,0,FALSE,0,TRUE,68355,FALSE,0,10930,24557,1447.71,1366.14,1.6,2.27,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,115.25,94.05,88.75,5119.23,NA,NA,NA,4440.73,NA,710.07,1595.36,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-07-17,1534,22,1512,80333,FALSE,0,FALSE,0,FALSE,0,TRUE,69889,FALSE,0,10586,23405,1433.14,1325.07,1.4,2.31,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,99.66,93.1,86.08,5218.89,NA,NA,NA,4540.38,NA,687.73,1520.52,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-07-18,943,26,917,81276,FALSE,0,FALSE,0,FALSE,0,TRUE,70832,FALSE,0,10188,22610,1309.57,1291.57,2.8,2.33,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,61.26,85.08,83.91,5280.15,NA,NA,NA,4601.65,NA,661.87,1468.87,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-07-19,374,16,358,81650,FALSE,0,FALSE,0,FALSE,0,TRUE,71206,FALSE,0,10134,22553,1238.43,1286.57,4.3,2.36,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,24.3,80.46,83.58,5304.45,NA,NA,NA,4625.94,NA,658.36,1465.17,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-07-20,1179,30,1149,82829,FALSE,0,FALSE,0,FALSE,0,TRUE,72385,FALSE,0,10032,21904,1170.86,1264.43,2.5,2.5,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,76.59,76.07,82.14,5381.04,NA,NA,NA,4702.54,NA,651.74,1423.01,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-07-21,1430,30,1400,84259,FALSE,0,FALSE,0,FALSE,0,TRUE,73815,FALSE,0,9167,20900,1137.86,1211.93,2.1,2.59,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,92.9,73.92,78.73,5473.94,NA,NA,NA,4795.44,NA,595.54,1357.78,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-07-22,1435,26,1409,85694,FALSE,0,FALSE,0,FALSE,0,TRUE,75250,FALSE,0,8669,19983,1127.71,1170.93,1.8,2.49,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,93.23,73.26,76.07,5567.17,NA,NA,NA,4888.67,NA,563.19,1298.21,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-07-23,1301,34,1267,86995,FALSE,0,FALSE,0,FALSE,0,TRUE,76551,FALSE,0,8196,19126,1125.43,1144.71,2.6,2.23,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,84.52,73.11,74.37,5651.69,NA,NA,NA,4973.19,NA,532.46,1242.53,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-07-24,1303,26,1277,88298,FALSE,0,FALSE,0,FALSE,0,TRUE,77854,FALSE,0,7965,18551,1095.71,1122.5,2,2.34,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,84.65,71.18,72.92,5736.34,NA,NA,NA,5057.84,NA,517.45,1205.18,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-07-25,872,18,854,89170,FALSE,0,FALSE,0,FALSE,0,TRUE,78726,FALSE,0,7894,18082,1114.29,1100.57,2.1,2.43,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,56.65,72.39,71.5,5792.99,NA,NA,NA,5114.49,NA,512.84,1174.71,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-07-26,358,9,349,89528,FALSE,0,FALSE,0,FALSE,0,TRUE,79084,FALSE,0,7878,18012,1103.43,1099.93,2.5,2.43,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,23.26,71.69,71.46,5816.24,NA,NA,NA,5137.74,NA,511.8,1170.16,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-07-27,971,32,939,90499,FALSE,0,FALSE,0,FALSE,0,TRUE,80055,FALSE,0,7670,17702,1118.57,1084,3.3,2.43,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,63.08,72.67,70.42,5879.33,NA,NA,NA,5200.83,NA,498.29,1150.02,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-07-28,1560,42,1518,92059,FALSE,0,FALSE,0,FALSE,0,TRUE,81615,FALSE,0,7800,16967,1107.14,1086.07,2.7,2.63,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,101.35,71.93,70.56,5980.67,NA,NA,NA,5302.17,NA,506.73,1102.27,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-07-29,1359,24,1335,93418,FALSE,0,FALSE,0,FALSE,0,TRUE,82974,FALSE,0,7724,16393,1073.43,1091.71,1.8,2.77,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,88.29,69.74,70.92,6068.96,NA,NA,NA,5390.46,NA,501.79,1064.98,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-07-30,1407,36,1371,94825,FALSE,0,FALSE,0,FALSE,0,TRUE,84381,FALSE,0,7830,16026,1074.43,1094.43,2.6,2.77,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,91.41,69.8,71.1,6160.37,NA,NA,NA,5481.87,NA,508.68,1041.14,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-07-31,1223,42,1181,96048,FALSE,0,FALSE,0,FALSE,0,TRUE,85604,FALSE,0,7750,15715,1072.29,1100.29,3.4,2.73,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,79.45,69.66,71.48,6239.82,NA,NA,NA,5561.32,NA,503.48,1020.94,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-08-01,636,20,616,96684,FALSE,0,FALSE,0,FALSE,0,TRUE,86240,FALSE,0,7514,15408,1057.86,1098.36,3.1,2.86,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,41.32,68.72,71.36,6281.14,NA,NA,NA,5602.64,NA,488.15,1000.99,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-08-02,365,9,356,97049,FALSE,0,FALSE,0,FALSE,0,TRUE,86605,FALSE,0,7521,15399,1080,1100.86,2.5,2.96,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,23.71,70.16,71.52,6304.85,NA,NA,NA,5626.35,NA,488.61,1000.41,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-08-03,956,29,927,98005,FALSE,0,FALSE,0,FALSE,0,TRUE,87561,FALSE,0,7506,15176,1070.29,1114.93,3,3.03,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,62.11,69.53,72.43,6366.96,NA,NA,NA,5688.46,NA,487.63,985.92,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-08-04,1459,53,1406,99464,FALSE,0,FALSE,0,FALSE,0,TRUE,89020,FALSE,0,7405,15205,1093.43,1120.43,3.6,3.03,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,94.78,71.04,72.79,6461.74,NA,NA,NA,5783.24,NA,481.07,987.8,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-08-05,1514,38,1476,100978,FALSE,0,FALSE,0,FALSE,0,TRUE,90534,FALSE,0,7560,15284,1123.29,1117,2.5,3.39,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,98.36,72.98,72.57,6560.1,NA,NA,NA,5881.6,NA,491.14,992.93,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-08-06,1339,42,1297,102317,FALSE,0,FALSE,0,FALSE,0,TRUE,91873,FALSE,0,7492,15322,1127.29,1136,3.1,3.94,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,86.99,73.24,73.8,6647.09,NA,NA,NA,5968.59,NA,486.72,995.4,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-08-07,1385,47,1338,103702,FALSE,0,FALSE,0,FALSE,0,TRUE,93258,FALSE,0,7654,15404,1157.57,1169.57,3.4,4.11,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,89.98,75.2,75.98,6737.07,NA,NA,NA,6058.57,NA,497.25,1000.73,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-08-08,845,47,798,104547,FALSE,0,FALSE,0,FALSE,0,TRUE,94103,FALSE,0,7863,15377,1183,1211.29,5.6,4.13,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,54.9,76.85,78.69,6791.96,NA,NA,NA,6113.46,NA,510.82,998.98,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-08-09,393,25,368,104940,FALSE,0,FALSE,0,FALSE,0,TRUE,94496,FALSE,0,7891,15412,1154,1231.64,6.4,4.34,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,25.53,74.97,80.01,6817.5,NA,NA,NA,6138.99,NA,512.64,1001.25,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-08-10,1168,49,1119,106108,FALSE,0,FALSE,0,FALSE,0,TRUE,95664,FALSE,0,8103,15609,1201.71,1265.5,4.2,4.39,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,75.88,78.07,82.21,6893.38,NA,NA,NA,6214.87,NA,526.42,1014.05,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-08-11,1637,60,1577,107745,FALSE,0,FALSE,0,FALSE,0,TRUE,97301,FALSE,0,8281,15686,1245.71,1312,3.7,4.53,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,106.35,80.93,85.23,6999.72,NA,NA,NA,6321.22,NA,537.98,1019.05,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-08-12,1311,53,1258,109056,FALSE,0,FALSE,0,FALSE,0,TRUE,98612,FALSE,0,8078,15638,1299.29,1359.79,4,4.29,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,85.17,84.41,88.34,7084.89,NA,NA,NA,6406.39,NA,524.79,1015.93,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-08-13,1673,57,1616,110729,FALSE,0,FALSE,0,FALSE,0,TRUE,100285,FALSE,0,8412,15904,1336,1428.07,3.4,4.39,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,108.69,86.79,92.78,7193.58,NA,NA,NA,6515.08,NA,546.49,1033.21,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-08-14,1693,74,1619,112422,FALSE,0,FALSE,0,FALSE,0,TRUE,101978,FALSE,0,8720,16374,1373.43,1476.21,4.4,4.44,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,109.99,89.23,95.9,7303.57,NA,NA,NA,6625.07,NA,566.5,1063.75,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-08-15,1220,47,1173,113642,FALSE,0,FALSE,0,FALSE,0,TRUE,103198,FALSE,0,9095,16958,1441,1513.36,3.9,4.5,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,79.26,93.62,98.32,7382.83,NA,NA,NA,6704.33,NA,590.86,1101.69,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-08-16,650,46,604,114292,FALSE,0,FALSE,0,FALSE,0,TRUE,103848,FALSE,0,9352,17243,1565.57,1531.43,7.1,4.4,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,42.23,101.71,99.49,7425.05,NA,NA,NA,6746.55,NA,607.56,1120.2,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-08-17,1430,66,1364,115722,FALSE,0,FALSE,0,FALSE,0,TRUE,105278,FALSE,0,9614,17717,1654.43,1581.71,4.6,4.46,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,92.9,107.48,102.76,7517.95,NA,NA,NA,6839.45,NA,624.58,1151,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-08-18,2110,87,2023,117832,FALSE,0,FALSE,0,FALSE,0,TRUE,107388,FALSE,0,10087,18368,1706.71,1661.71,4.1,4.34,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,137.08,110.88,107.95,7655.03,NA,NA,NA,6976.53,NA,655.31,1193.29,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-08-19,2183,71,2112,120015,FALSE,0,FALSE,0,FALSE,0,TRUE,109571,FALSE,0,10959,19037,1727.43,1770.29,3.3,4.29,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,141.82,112.22,115.01,7796.85,NA,NA,NA,7118.35,NA,711.96,1236.75,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-08-20,2295,87,2208,122310,FALSE,0,FALSE,0,FALSE,0,TRUE,111866,FALSE,0,11581,19993,1726.86,1852.86,3.8,4,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,149.1,112.19,120.37,7945.95,NA,NA,NA,7267.45,NA,752.37,1298.86,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-08-21,2059,75,1984,124369,FALSE,0,FALSE,0,FALSE,0,TRUE,113925,FALSE,0,11947,20667,1790,1941.07,3.6,3.71,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,133.76,116.29,126.1,8079.71,NA,NA,NA,7401.21,NA,776.14,1342.65,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-08-22,1365,48,1317,125734,FALSE,0,FALSE,0,FALSE,0,TRUE,115290,FALSE,0,12092,21187,1882.43,2002.71,3.5,3.66,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,88.68,122.29,130.11,8168.39,NA,NA,NA,7489.89,NA,785.56,1376.43,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-08-23,646,33,613,126380,FALSE,0,FALSE,0,FALSE,0,TRUE,115936,FALSE,0,12088,21440,1975,2007.64,5.1,3.77,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,41.97,128.31,130.43,8210.36,NA,NA,NA,7531.86,NA,785.3,1392.86,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-08-24,1872,49,1823,128252,FALSE,0,FALSE,0,FALSE,0,TRUE,117808,FALSE,0,12530,22144,2051.29,2072,2.6,3.66,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,121.62,133.26,134.61,8331.97,NA,NA,NA,7653.47,NA,814.02,1438.6,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
2020-08-25,2757,101,2656,131009,FALSE,0,FALSE,0,FALSE,0,TRUE,120565,FALSE,0,13177,23264,2175.43,2183.93,3.7,3.6,TRUE,9.1,5.4,5.4,9.2,10.6,1539275,179.11,141.33,141.88,8511.08,NA,NA,NA,7832.58,NA,856.05,1511.36,1,6062,"COVID19Tests","2021-04-07_07-48-55","day","all","ZH"
